site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
CVMS 10OCT02 2010.7515 55471 1603 6  -89.6  -3945 -0.548921   3934661  0.200947    72  0.933094  0.0000 0.001269 0.001563 0.006421 -0.008196 -0.031060 -0.030330  35.5414213403  -89.6435109850    72.93309
CVMS 10OCT03 2010.7543 55472 1604 0  -89.6  -3945 -0.550252   3934661  0.201743    72  0.929339  0.0000 0.001303 0.001564 0.006622 -0.070712  0.130092 -0.065803  35.5414213475  -89.6435110001    72.92934
CVMS 10OCT04 2010.7570 55473 1604 1  -89.6  -3945 -0.548942   3934661  0.200505    72  0.920709  0.0000 0.001292 0.001495 0.006374 -0.026510  0.029971 -0.095348  35.5414213363  -89.6435109861    72.92071
CVMS 10OCT05 2010.7598 55474 1604 2  -89.6  -3945 -0.549853   3934661  0.198954    72  0.928363  0.0000 0.001262 0.001536 0.006332 -0.081871  0.162605 -0.064744  35.5414213223  -89.6435109965    72.92836
CVMS 10OCT06 2010.7625 55475 1604 3  -89.6  -3945 -0.549787   3934661  0.199311    72  0.927681  0.0000 0.001285 0.001575 0.006548 -0.069003  0.105347 -0.008469  35.5414213255  -89.6435109962    72.92768
CVMS 10OCT07 2010.7652 55476 1604 4  -89.6  -3945 -0.548544   3934661  0.198039    72  0.924189  0.0000 0.001335 0.001581 0.006746  0.016920  0.002043 -0.015140  35.5414213140  -89.6435109829    72.92419
CVMS 10OCT08 2010.7680 55477 1604 5  -89.6  -3945 -0.548447   3934661  0.199425    72  0.937409  0.0000 0.001362 0.001627 0.006780 -0.046856  0.084026 -0.034140  35.5414213264  -89.6435109823    72.93741
CVMS 10OCT09 2010.7707 55478 1604 6  -89.6  -3945 -0.547667   3934661  0.199769    72  0.919401  0.0000 0.001370 0.001607 0.006860  0.000265  0.075154  0.009884  35.5414213295  -89.6435109741    72.91940
CVMS 10OCT10 2010.7734 55479 1605 0  -89.6  -3945 -0.547848   3934661  0.200552    72  0.925360  0.0000 0.001366 0.001627 0.006899 -0.017083  0.056477 -0.017701  35.5414213365  -89.6435109765    72.92536
CVMS 10OCT11 2010.7762 55480 1605 1  -89.6  -3945 -0.545369   3934661  0.201168    72  0.925847  0.0000 0.001381 0.001585 0.006867 -0.000076  0.047475 -0.039675  35.5414213420  -89.6435109496    72.92585
CVMS 10OCT12 2010.7789 55481 1605 2  -89.6  -3945 -0.548959   3934661  0.198872    72  0.923416  0.0000 0.001339 0.001639 0.006934 -0.034249 -0.004895 -0.011320  35.5414213213  -89.6435109896    72.92342
CVMS 10OCT13 2010.7817 55482 1605 3  -89.6  -3945 -0.549985   3934661  0.201022    72  0.923173  0.0000 0.001316 0.001597 0.006658 -0.016807  0.041446 -0.020589  35.5414213406  -89.6435110013    72.92317
CVMS 10OCT14 2010.7844 55483 1605 4  -89.6  -3945 -0.549563   3934661  0.200409    72  0.920772  0.0000 0.001378 0.001628 0.006823 -0.004987  0.082292  0.033123  35.5414213351  -89.6435109971    72.92077
CVMS 10OCT15 2010.7871 55484 1605 5  -89.6  -3945 -0.548235   3934661  0.199934    72  0.929997  0.0000 0.001311 0.001537 0.006423 -0.016603  0.041704 -0.053312  35.5414213308  -89.6435109829    72.93000
CVMS 10OCT16 2010.7899 55485 1605 6  -89.6  -3945 -0.548856   3934661  0.198237    72  0.927026  0.0000 0.001332 0.001585 0.006599 -0.048163  0.101403 -0.014091  35.5414213154  -89.6435109901    72.92703
CVMS 10OCT17 2010.7926 55486 1606 0  -89.6  -3945 -0.547564   3934661  0.197476    72  0.920951  0.0000 0.001320 0.001583 0.006554 -0.022648 -0.038423  0.003414  35.5414213085  -89.6435109763    72.92095
CVMS 10OCT18 2010.7953 55487 1606 1  -89.6  -3945 -0.548290   3934661  0.201927    72  0.928458  0.0000 0.001312 0.001546 0.006621 -0.013192  0.053844 -0.062450  35.5414213486  -89.6435109847    72.92846
CVMS 10OCT19 2010.7981 55488 1606 2  -89.6  -3945 -0.551525   3934661  0.200125    72  0.918650  0.0000 0.001324 0.001532 0.006599 -0.000985  0.095555 -0.067520  35.5414213324  -89.6435110208    72.91865
CVMS 10OCT20 2010.8008 55489 1606 3  -89.6  -3945 -0.550539   3934661  0.201009    72  0.928240  0.0000 0.001270 0.001602 0.006589 -0.008797  0.116680 -0.007307  35.5414213403  -89.6435110104    72.92824
CVMS 10OCT21 2010.8036 55490 1606 4  -89.6  -3945 -0.550175   3934661  0.200141    72  0.929387  0.0000 0.001267 0.001547 0.006433  0.018563 -0.014399 -0.091963  35.5414213324  -89.6435110068    72.92939
CVMS 10OCT22 2010.8063 55491 1606 5  -89.6  -3945 -0.549686   3934661  0.198263    72  0.918091  0.0000 0.001304 0.001536 0.006568 -0.018271  0.026826 -0.041839  35.5414213155  -89.6435110018    72.91809
CVMS 10OCT23 2010.8090 55492 1606 6  -89.6  -3945 -0.550145   3934661  0.202088    72  0.908258  0.0000 0.001274 0.001550 0.006485  0.012986  0.040236 -0.063965  35.5414213499  -89.6435110073    72.90826
CVMS 10OCT24 2010.8118 55493 1607 0  -89.6  -3945 -0.545590   3934661  0.195974    72  0.942559  0.0000 0.001360 0.001620 0.006904 -0.042856  0.059409 -0.026318  35.5414212948  -89.6435109574    72.94256
CVMS 10OCT25 2010.8145 55494 1607 1  -89.6  -3945 -0.548535   3934661  0.199056    72  0.940565  0.0000 0.001363 0.001595 0.006853 -0.040539  0.047159 -0.080631  35.5414213225  -89.6435109904    72.94056
CVMS 10OCT26 2010.8172 55495 1607 2  -89.6  -3945 -0.549683   3934661  0.199221    72  0.949507  0.0000 0.001351 0.001575 0.006783 -0.075682  0.054004 -0.074539  35.5414213240  -89.6435110034    72.94951
CVMS 10OCT27 2010.8200 55496 1607 3  -89.6  -3945 -0.550460   3934661  0.196881    72  0.938075  0.0000 0.001343 0.001634 0.006955 -0.063574 -0.013058 -0.066464  35.5414213028  -89.6435110124    72.93808
CVMS 10OCT28 2010.8227 55497 1607 4  -89.6  -3945 -0.550675   3934661  0.198894    72  0.921734  0.0000 0.001287 0.001528 0.006499  0.006826  0.056779 -0.062001  35.5414213210  -89.6435110152    72.92173
CVMS 10OCT29 2010.8255 55498 1607 5  -89.6  -3945 -0.550387   3934661  0.198651    72  0.918523  0.0000 0.001286 0.001570 0.006640 -0.063967  0.035800 -0.082853  35.5414213187  -89.6435110124    72.91852
CVMS 10OCT30 2010.8282 55499 1607 6  -89.6  -3945 -0.552021   3934661  0.198950    72  0.924956  0.0000 0.001300 0.001503 0.006332 -0.062370  0.151169 -0.024057  35.5414213214  -89.6435110309    72.92496
CVMS 10OCT31 2010.8309 55500 1608 0  -89.6  -3945 -0.552479   3934661  0.198496    72  0.920617  0.0000 0.001279 0.001539 0.006423 -0.041563  0.115111 -0.037553  35.5414213173  -89.6435110363    72.92062
CVMS 10NOV01 2010.8337 55501 1608 1  -89.6  -3945 -0.552971   3934661  0.200084    72  0.929134  0.0000 0.001349 0.001580 0.006809 -0.068522  0.044814 -0.118922  35.5414213315  -89.6435110422    72.92913
CVMS 10NOV02 2010.8364 55502 1608 2  -89.6  -3945 -0.550892   3934661  0.200079    72  0.934846  0.0000 0.001229 0.001542 0.006390  0.015528  0.011000 -0.010323  35.5414213315  -89.6435110197    72.93485
CVMS 10NOV03 2010.8392 55503 1608 3  -89.6  -3945 -0.554316   3934661  0.199969    72  0.948098  0.0000 0.001295 0.001521 0.006455  0.016415 -0.016747 -0.057691  35.5414213304  -89.6435110579    72.94810
CVMS 10NOV04 2010.8419 55504 1608 4  -89.6  -3945 -0.552269   3934661  0.198104    72  0.938414  0.0000 0.001233 0.001511 0.006280  0.009267 -0.016593 -0.046106  35.5414213136  -89.6435110357    72.93841
CVMS 10NOV05 2010.8446 55505 1608 5  -89.6  -3945 -0.553554   3934661  0.196920    72  0.925606  0.0000 0.001229 0.001470 0.006218  0.001434  0.038460 -0.066827  35.5414213029  -89.6435110503    72.92561
CVMS 10NOV06 2010.8474 55506 1608 6  -89.6  -3945 -0.552574   3934661  0.197898    72  0.931964  0.0000 0.001146 0.001440 0.005773 -0.003017  0.053536 -0.027099  35.5414213117  -89.6435110399    72.93196
CVMS 10NOV07 2010.8501 55507 1609 0  -89.6  -3945 -0.551748   3934661  0.197779    72  0.925023  0.0000 0.001230 0.001466 0.006186 -0.007488  0.033360 -0.055134  35.5414213106  -89.6435110312    72.92502
CVMS 10NOV08 2010.8528 55508 1609 1  -89.6  -3945 -0.551780   3934661  0.198544    72  0.919781  0.0000 0.001281 0.001512 0.006476  0.015676  0.030973 -0.078040  35.5414213174  -89.6435110320    72.91978
CVMS 10NOV09 2010.8556 55509 1609 2  -89.6  -3945 -0.550989   3934661  0.197185    72  0.928804  0.0000 0.001261 0.001541 0.006425 -0.050178  0.078535 -0.123069  35.5414213051  -89.6435110237    72.92880
CVMS 10NOV10 2010.8583 55510 1609 3  -89.6  -3945 -0.549648   3934661  0.198119    72  0.927884  0.0000 0.001315 0.001529 0.006631 -0.016390  0.080152 -0.127000  35.5414213135  -89.6435110093    72.92788
CVMS 10NOV11 2010.8611 55511 1609 4  -89.6  -3945 -0.549665   3934661  0.200196    72  0.919322  0.0000 0.001222 0.001501 0.006230 -0.030557  0.090095 -0.100571  35.5414213322  -89.6435110099    72.91932
CVMS 10NOV12 2010.8638 55512 1609 5  -89.6  -3945 -0.550376   3934661  0.196674    72  0.922407  0.0000 0.001304 0.001529 0.006619  0.005539  0.090067 -0.117934  35.5414213004  -89.6435110181    72.92241
CVMS 10NOV13 2010.8665 55513 1609 6  -89.6  -3945 -0.551639   3934661  0.199201    72  0.924657  0.0000 0.001231 0.001513 0.006390  0.017837  0.118570 -0.029172  35.5414213232  -89.6435110325    72.92466
CVMS 10NOV14 2010.8693 55514 1610 0  -89.6  -3945 -0.551873   3934661  0.197231    72  0.938650  0.0000 0.001279 0.001454 0.006258 -0.033741  0.047746 -0.062477  35.5414213054  -89.6435110355    72.93865
CVMS 10NOV15 2010.8720 55515 1610 1  -89.6  -3945 -0.551504   3934661  0.196639    72  0.931233  0.0000 0.001210 0.001493 0.006268  0.011409 -0.019736  0.011410  35.5414213000  -89.6435110318    72.93123
CVMS 10NOV16 2010.8747 55516 1610 2  -89.6  -3945 -0.553764   3934661  0.197665    72  0.945336  0.0000 0.001258 0.001522 0.006523  0.026178  0.044345 -0.009432  35.5414213092  -89.6435110572    72.94534
CVMS 10NOV17 2010.8775 55517 1610 3  -89.6  -3945 -0.552297   3934661  0.199931    72  0.942500  0.0000 0.001236 0.001486 0.006333  0.032562  0.013274 -0.095654  35.5414213296  -89.6435110414    72.94250
CVMS 10NOV18 2010.8802 55518 1610 4  -89.6  -3945 -0.550971   3934661  0.198985    72  0.932958  0.0000 0.001180 0.001483 0.006012 -0.000562  0.000193  0.028969  35.5414213211  -89.6435110272    72.93296
CVMS 10NOV19 2010.8830 55519 1610 5  -89.6  -3945 -0.549737   3934661  0.199131    72  0.927177  0.0000 0.001306 0.001550 0.006668  0.060122  0.021983 -0.036118  35.5414213223  -89.6435110140    72.92718
CVMS 10NOV20 2010.8857 55520 1610 6  -89.6  -3945 -0.549574   3934661  0.197029    72  0.940587  0.0000 0.001253 0.001506 0.006454 -0.021436  0.065159 -0.102124  35.5414213034  -89.6435110126    72.94059
CVMS 10NOV21 2010.8884 55521 1611 0  -89.6  -3945 -0.550283   3934661  0.197995    72  0.925781  0.0000 0.001262 0.001600 0.006558 -0.014360  0.076892 -0.035331  35.5414213120  -89.6435110209    72.92578
CVMS 10NOV22 2010.8912 55522 1611 1  -89.6  -3945 -0.549712   3934661  0.196979    72  0.929988  0.0000 0.001371 0.001639 0.007093 -0.064225  0.087004 -0.075933  35.5414213028  -89.6435110150    72.92999
CVMS 10NOV23 2010.8939 55523 1611 2  -89.6  -3945 -0.552457   3934661  0.201693    72  0.933965  0.0000 0.001303 0.001492 0.006512  0.019711  0.018629  0.005066  35.5414213453  -89.6435110457    72.93396
CVMS 10NOV24 2010.8966 55524 1611 3  -89.6  -3945 -0.550438   3934661  0.199063    72  0.925892  0.0000 0.001351 0.001533 0.006765  0.000872  0.030518 -0.018556  35.5414213216  -89.6435110238    72.92589
CVMS 10NOV25 2010.8994 55525 1611 4  -89.6  -3945 -0.550051   3934661  0.200746    72  0.936648  0.0000 0.001285 0.001576 0.006749 -0.035137  0.117665 -0.028833  35.5414213367  -89.6435110200    72.93665
CVMS 10NOV26 2010.9021 55526 1611 5  -89.6  -3945 -0.551608   3934661  0.197623    72  0.937223  0.0000 0.001220 0.001429 0.006017  0.020153 -0.005100  0.001103  35.5414213085  -89.6435110376    72.93722
CVMS 10NOV27 2010.9049 55527 1611 6  -89.6  -3945 -0.551607   3934661  0.198448    72  0.928781  0.0000 0.001221 0.001429 0.006038 -0.030941  0.108566 -0.071014  35.5414213159  -89.6435110380    72.92878
CVMS 10NOV28 2010.9076 55528 1612 0  -89.6  -3945 -0.551244   3934661  0.199083    72  0.932294  0.0000 0.001285 0.001443 0.006314 -0.050762  0.077825 -0.068597  35.5414213216  -89.6435110344    72.93229
CVMS 10NOV29 2010.9103 55529 1612 1  -89.6  -3945 -0.551174   3934661  0.199700    72  0.935598  0.0000 0.001290 0.001492 0.006620  0.000103  0.046203 -0.079833  35.5414213271  -89.6435110340    72.93560
CVMS 10NOV30 2010.9131 55530 1612 2  -89.6  -3945 -0.553382   3934661  0.199521    72  0.933704  0.0000 0.001319 0.001496 0.006614  0.001770  0.077759 -0.046856  35.5414213255  -89.6435110588    72.93370
CVMS 10DEC01 2010.9158 55531 1612 3  -89.6  -3945 -0.552918   3934661  0.199708    72  0.920904  0.0000 0.001216 0.001458 0.006244 -0.000304  0.043498 -0.031263  35.5414213271  -89.6435110541    72.92090
CVMS 10DEC02 2010.9185 55532 1612 4  -89.6  -3945 -0.550735   3934661  0.201444    72  0.921387  0.0000 0.001235 0.001378 0.006038 -0.010838  0.049285 -0.099668  35.5414213427  -89.6435110305    72.92139
CVMS 10DEC03 2010.9213 55533 1612 5  -89.6  -3945 -0.551748   3934661  0.200609    72  0.924465  0.0000 0.001252 0.001458 0.006298  0.044558 -0.014485 -0.020204  35.5414213352  -89.6435110421    72.92447
CVMS 10DEC04 2010.9240 55534 1612 6  -89.6  -3945 -0.549961   3934661  0.200906    72  0.926998  0.0000 0.001331 0.001539 0.006620 -0.037283  0.150283 -0.006055  35.5414213378  -89.6435110228    72.92700
CVMS 10DEC05 2010.9268 55535 1613 0  -89.6  -3945 -0.553305   3934661  0.200434    72  0.920075  0.0000 0.001241 0.001453 0.006264  0.018419  0.104316 -0.019578  35.5414213335  -89.6435110601    72.92008
CVMS 10DEC06 2010.9295 55536 1613 1  -89.6  -3945 -0.551795   3934661  0.200367    72  0.926281  0.0000 0.001180 0.001418 0.005927 -0.007714  0.111147 -0.003456  35.5414213329  -89.6435110438    72.92628
CVMS 10DEC07 2010.9322 55537 1613 2  -89.6  -3945 -0.553163   3934661  0.201026    72  0.926662  0.0000 0.001182 0.001392 0.005882 -0.024097  0.080601 -0.021800  35.5414213388  -89.6435110593    72.92666
CVMS 10DEC08 2010.9350 55538 1613 3  -89.6  -3945 -0.551668   3934661  0.198825    72  0.920124  0.0000 0.001256 0.001420 0.006250 -0.017650  0.023930 -0.031145  35.5414213189  -89.6435110433    72.92012
CVMS 10DEC09 2010.9377 55539 1613 4  -89.6  -3945 -0.552912   3934661  0.198466    72  0.928482  0.0000 0.001205 0.001433 0.005988 -0.060941  0.124850 -0.012464  35.5414213157  -89.6435110574    72.92848
CVMS 10DEC10 2010.9405 55540 1613 5  -89.6  -3945 -0.551343   3934661  0.197821    72  0.921907  0.0000 0.001179 0.001419 0.005898  0.026690  0.125286 -0.007327  35.5414213098  -89.6435110405    72.92191
CVMS 10DEC11 2010.9432 55541 1613 6  -89.6  -3945 -0.549991   3934661  0.200486    72  0.943985  0.0000 0.001216 0.001488 0.006253 -0.036370  0.095919 -0.064529  35.5414213338  -89.6435110260    72.94398
CVMS 10DEC12 2010.9459 55542 1614 0  -89.6  -3945 -0.552796   3934661  0.196980    72  0.937407  0.0000 0.001197 0.001412 0.005859 -0.046507  0.060532  0.051851  35.5414213022  -89.6435110573    72.93741
CVMS 10DEC13 2010.9487 55543 1614 1  -89.6  -3945 -0.553983   3934661  0.200593    72  0.939813  0.0000 0.001175 0.001407 0.005829  0.000902  0.140530  0.005901  35.5414213347  -89.6435110709    72.93981
CVMS 10DEC14 2010.9514 55544 1614 2  -89.6  -3945 -0.551224   3934661  0.199344    72  0.930618  0.0000 0.001215 0.001395 0.005992 -0.016657 -0.031689 -0.044769  35.5414213234  -89.6435110409    72.93062
CVMS 10DEC15 2010.9541 55545 1614 3  -89.6  -3945 -0.550393   3934661  0.200381    72  0.944075  0.0000 0.001174 0.001377 0.005769  0.007071  0.048328 -0.079492  35.5414213327  -89.6435110321    72.94408
CVMS 10DEC16 2010.9569 55546 1614 4  -89.6  -3945 -0.552360   3934661  0.200863    72  0.942428  0.0000 0.001176 0.001419 0.005951  0.013573  0.078591 -0.002590  35.5414213370  -89.6435110542    72.94243
CVMS 10DEC17 2010.9596 55547 1614 5  -89.6  -3945 -0.552106   3934661  0.201165    72  0.932578  0.0000 0.001186 0.001470 0.006136  0.005993  0.017764 -0.039454  35.5414213397  -89.6435110518    72.93258
CVMS 10DEC18 2010.9624 55548 1614 6  -89.6  -3945 -0.551804   3934661  0.200954    72  0.924150  0.0000 0.001213 0.001389 0.005913  0.006730  0.068311 -0.031273  35.5414213378  -89.6435110489    72.92415
CVMS 10DEC19 2010.9651 55549 1615 0  -89.6  -3945 -0.551344   3934661  0.200523    72  0.935853  0.0000 0.001168 0.001387 0.005878 -0.055376  0.079270 -0.073894  35.5414213339  -89.6435110443    72.93585
CVMS 10DEC20 2010.9678 55550 1615 1  -89.6  -3945 -0.548890   3934661  0.197922    72  0.929354  0.0000 0.001183 0.001450 0.005946  0.020751  0.073505  0.003880  35.5414213104  -89.6435110176    72.92935
CVMS 10DEC21 2010.9706 55551 1615 2  -89.6  -3945 -0.551888   3934661  0.197834    72  0.934856  0.0000 0.001240 0.001458 0.006154  0.000834  0.092542  0.003714  35.5414213096  -89.6435110511    72.93486
CVMS 10DEC22 2010.9733 55552 1615 3  -89.6  -3945 -0.550767   3934661  0.199505    72  0.927688  0.0000 0.001255 0.001418 0.006183  0.039259  0.012767 -0.006461  35.5414213246  -89.6435110392    72.92769
CVMS 10DEC23 2010.9760 55553 1615 4  -89.6  -3945 -0.552063   3934661  0.200665    72  0.927778  0.0000 0.001203 0.001413 0.005927  0.001921  0.064100 -0.016813  35.5414213350  -89.6435110539    72.92778
CVMS 10DEC24 2010.9788 55554 1615 5  -89.6  -3945 -0.550120   3934661  0.200337    72  0.922304  0.0000 0.001181 0.001397 0.005918  0.006599 -0.007570  0.012212  35.5414213320  -89.6435110329    72.92230
CVMS 10DEC25 2010.9815 55555 1615 6  -89.6  -3945 -0.551724   3934661  0.199142    72  0.941492  0.0000 0.001154 0.001473 0.005865 -0.005011  0.104915  0.016259  35.5414213212  -89.6435110510    72.94149
CVMS 10DEC26 2010.9843 55556 1616 0  -89.6  -3945 -0.552056   3934661  0.198091    72  0.920803  0.0000 0.001252 0.001416 0.006180 -0.003865  0.058372 -0.036622  35.5414213117  -89.6435110550    72.92080
CVMS 10DEC27 2010.9870 55557 1616 1  -89.6  -3945 -0.549857   3934661  0.196228    72  0.931096  0.0000 0.001205 0.001376 0.005862 -0.018535  0.073778 -0.039540  35.5414212949  -89.6435110312    72.93110
CVMS 10DEC28 2010.9897 55558 1616 2  -89.6  -3945 -0.552297   3934661  0.194463    72  0.935380  0.0000 0.001221 0.001414 0.006046 -0.018127  0.136898 -0.055879  35.5414212789  -89.6435110585    72.93538
CVMS 10DEC29 2010.9925 55559 1616 3  -89.6  -3945 -0.550390   3934661  0.198785    72  0.946736  0.0000 0.001208 0.001407 0.006013  0.027006  0.007481 -0.046518  35.5414213179  -89.6435110379    72.94674
CVMS 10DEC30 2010.9952 55560 1616 4  -89.6  -3945 -0.549581   3934661  0.198085    72  0.947430  0.0000 0.001256 0.001489 0.006246 -0.026653  0.089672 -0.000366  35.5414213115  -89.6435110294    72.94743
CVMS 10DEC31 2010.9979 55561 1616 5  -89.6  -3945 -0.550830   3934661  0.195310    72  0.940348  0.0000 0.001241 0.001493 0.006311 -0.008152  0.099152  0.012289  35.5414212865  -89.6435110436    72.94035
CVMS 11JAN01 2011.0007 55562 1616 6  -89.6  -3945 -0.550818   3934661  0.198245    72  0.944539  0.0000 0.001263 0.001539 0.006402  0.023831  0.075155  0.008594  35.5414213129  -89.6435110439    72.94454
CVMS 11JAN02 2011.0034 55563 1617 0  -89.6  -3945 -0.552133   3934661  0.195822    72  0.933131  0.0000 0.001193 0.001433 0.005947 -0.024552  0.027149  0.024967  35.5414212910  -89.6435110588    72.93313
CVMS 11JAN03 2011.0062 55564 1617 1  -89.6  -3945 -0.551442   3934661  0.197322    72  0.934028  0.0000 0.001182 0.001387 0.005821 -0.040427  0.105082 -0.001966  35.5414213045  -89.6435110516    72.93403
CVMS 11JAN04 2011.0089 55565 1617 2  -89.6  -3945 -0.551779   3934661  0.198909    72  0.936830  0.0000 0.001141 0.001423 0.005902  0.000948  0.074283 -0.009460  35.5414213188  -89.6435110557    72.93683
CVMS 11JAN05 2011.0116 55566 1617 3  -89.6  -3945 -0.552116   3934661  0.199523    72  0.933626  0.0000 0.001215 0.001409 0.005964 -0.035796  0.129418 -0.054977  35.5414213243  -89.6435110599    72.93363
CVMS 11JAN06 2011.0144 55567 1617 4  -89.6  -3945 -0.553369   3934661  0.200568    72  0.934366  0.0000 0.001258 0.001481 0.006242 -0.025947  0.129537  0.013353  35.5414213337  -89.6435110741    72.93437
CVMS 11JAN07 2011.0171 55568 1617 5  -89.6  -3945 -0.551700   3934661  0.197701    72  0.939096  0.0000 0.001209 0.001432 0.005942 -0.016878  0.093311  0.003160  35.5414213078  -89.6435110561    72.93910
CVMS 11JAN08 2011.0198 55569 1617 6  -89.6  -3945 -0.552065   3934661  0.198895    72  0.942068  0.0000 0.001171 0.001436 0.005853  0.003812  0.082744  0.007593  35.5414213185  -89.6435110606    72.94207
CVMS 11JAN09 2011.0226 55570 1618 0  -89.6  -3945 -0.550918   3934661  0.198583    72  0.932902  0.0000 0.001139 0.001403 0.005673 -0.011121  0.139973  0.034310  35.5414213157  -89.6435110483    72.93290
CVMS 11JAN10 2011.0253 55571 1618 1  -89.6  -3945 -0.550470   3934661  0.201789    72  0.929298  0.0000 0.001244 0.001437 0.006183  0.002491  0.052420 -0.043917  35.5414213445  -89.6435110438    72.92930
CVMS 11JAN11 2011.0281 55572 1618 2  -89.6  -3945 -0.549597   3934661  0.197574    72  0.930840  0.0000 0.001217 0.001463 0.006144  0.001489 -0.052357 -0.032647  35.5414213065  -89.6435110346    72.93084
CVMS 11JAN12 2011.0308 55573 1618 3  -89.6  -3945 -0.550410   3934661  0.198544    72  0.918248  0.0000 0.001141 0.001434 0.005710  0.021614  0.051950  0.056182  35.5414213152  -89.6435110440    72.91825
CVMS 11JAN13 2011.0335 55574 1618 4  -89.6  -3945 -0.551192   3934661  0.200532    72  0.923263  0.0000 0.001185 0.001401 0.005857  0.000717  0.036682 -0.015467  35.5414213331  -89.6435110530    72.92326
CVMS 11JAN14 2011.0363 55575 1618 5  -89.6  -3945 -0.551442   3934661  0.196981    72  0.922675  0.0000 0.001233 0.001394 0.005951 -0.021040  0.116025 -0.008119  35.5414213011  -89.6435110562    72.92268
CVMS 11JAN15 2011.0390 55576 1618 6  -89.6  -3945 -0.551215   3934661  0.199866    72  0.928597  0.0000 0.001239 0.001452 0.006022 -0.095493  0.126406 -0.072176  35.5414213270  -89.6435110541    72.92860
CVMS 11JAN16 2011.0418 55577 1619 0  -89.6  -3945 -0.549614   3934661  0.199274    72  0.925316  0.0000 0.001232 0.001467 0.006070  0.023771 -0.006331  0.008093  35.5414213217  -89.6435110369    72.92532
CVMS 11JAN17 2011.0445 55578 1619 1  -89.6  -3945 -0.549703   3934661  0.201496    72  0.941928  0.0000 0.001225 0.001536 0.006209 -0.008271  0.037435  0.024031  35.5414213417  -89.6435110383    72.94193
CVMS 11JAN18 2011.0472 55579 1619 2  -89.6  -3945 -0.548661   3934661  0.199846    72  0.951255  0.0000 0.001255 0.001549 0.006243  0.034743  0.024368  0.009787  35.5414213267  -89.6435110272    72.95126
CVMS 11JAN19 2011.0500 55580 1619 3  -89.6  -3945 -0.548662   3934661  0.200684    72  0.934843  0.0000 0.001246 0.001534 0.006145 -0.044798  0.057389 -0.017123  35.5414213343  -89.6435110276    72.93484
CVMS 11JAN20 2011.0527 55581 1619 4  -89.6  -3945 -0.551837   3934661  0.199348    72  0.936542  0.0000 0.001192 0.001416 0.005831 -0.008271  0.087366 -0.014413  35.5414213222  -89.6435110630    72.93654
CVMS 11JAN21 2011.0554 55582 1619 5  -89.6  -3945 -0.552293   3934661  0.198997    72  0.938613  0.0000 0.001153 0.001361 0.005577 -0.005623  0.046808 -0.020954  35.5414213190  -89.6435110685    72.93861
CVMS 11JAN22 2011.0582 55583 1619 6  -89.6  -3945 -0.549606   3934661  0.201342    72  0.937495  0.0000 0.001215 0.001424 0.005927  0.018909  0.034258 -0.039790  35.5414213401  -89.6435110393    72.93750
CVMS 11JAN23 2011.0609 55584 1620 0  -89.6  -3945 -0.548482   3934661  0.200333    72  0.932841  0.0000 0.001239 0.001492 0.006209  0.021252  0.034605  0.008034  35.5414213310  -89.6435110273    72.93284
CVMS 11JAN24 2011.0637 55585 1620 1  -89.6  -3945 -0.547700   3934661  0.198301    72  0.934344  0.0000 0.001219 0.001426 0.005880 -0.010913 -0.006192 -0.013228  35.5414213126  -89.6435110191    72.93434
CVMS 11JAN25 2011.0664 55586 1620 2  -89.6  -3945 -0.550853   3934661  0.197848    72  0.945135  0.0000 0.001202 0.001415 0.005817 -0.031934  0.053941 -0.005150  35.5414213085  -89.6435110543    72.94514
CVMS 11JAN26 2011.0691 55587 1620 3  -89.6  -3945 -0.550221   3934661  0.195440    72  0.931961  0.0000 0.001331 0.001498 0.006419 -0.064756  0.028558 -0.121510  35.5414212868  -89.6435110477    72.93196
CVMS 11JAN27 2011.0719 55588 1620 4  -89.6  -3945 -0.547816   3934661  0.199725    72  0.925614  0.0000 0.001232 0.001447 0.005935 -0.034994  0.071543 -0.020612  35.5414213253  -89.6435110216    72.92561
CVMS 11JAN28 2011.0746 55589 1620 5  -89.6  -3945 -0.546732   3934661  0.197810    72  0.921220  0.0000 0.001299 0.001479 0.006267 -0.000715  0.069984  0.027097  35.5414213081  -89.6435110101    72.92122
CVMS 11JAN29 2011.0773 55590 1620 6  -89.6  -3945 -0.549136   3934661  0.202754    72  0.927353  0.0000 0.001251 0.001480 0.006160  0.008606  0.030296  0.014221  35.5414213526  -89.6435110370    72.92735
CVMS 11JAN30 2011.0801 55591 1621 0  -89.6  -3945 -0.544849   3934661  0.199699    72  0.923637  0.0000 0.001256 0.001503 0.006167  0.006461  0.032854  0.044013  35.5414213250  -89.6435109902    72.92364
CVMS 11JAN31 2011.0828 55592 1621 1  -89.6  -3945 -0.546252   3934661  0.200239    72  0.928739  0.0000 0.001301 0.001484 0.006281  0.009996  0.074045 -0.025517  35.5414213298  -89.6435110061    72.92874
CVMS 11FEB01 2011.0856 55593 1621 2  -89.6  -3945 -0.547553   3934661  0.199707    72  0.935179  0.0000 0.001320 0.001491 0.006372 -0.005214  0.050791  0.009566  35.5414213250  -89.6435110208    72.93518
