site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
TN45 09AUG12 2009.6126 55055 1544 3  -89.7   3672  0.960947   3907795  0.659030    62  0.873700  0.0000 0.000782 0.000871 0.003243 -0.047670  0.175174 -0.162204  35.2992766464  -89.6596190730    62.87370
TN45 09AUG13 2009.6153 55056 1544 4  -89.7   3672  0.961310   3907795  0.657710    62  0.876956  0.0000 0.000776 0.000876 0.003253 -0.026357  0.127712 -0.151003  35.2992766344  -89.6596190694    62.87696
TN45 09AUG14 2009.6181 55057 1544 5  -89.7   3672  0.960783   3907795  0.662728    62  0.876470  0.0000 0.000771 0.000863 0.003157 -0.046737  0.130017 -0.167613  35.2992766796  -89.6596190756    62.87647
TN45 09AUG15 2009.6208 55058 1544 6  -89.7   3672  0.961091   3907795  0.658634    62  0.880622  0.0000 0.000763 0.000863 0.003177 -0.010253  0.110744 -0.160656  35.2992766427  -89.6596190726    62.88062
TN45 09AUG16 2009.6235 55059 1545 0  -89.7   3672  0.960688   3907795  0.656342    62  0.876525  0.0000 0.000745 0.000852 0.003104 -0.052965  0.156114 -0.154489  35.2992766220  -89.6596190775    62.87652
TN45 09AUG17 2009.6263 55060 1545 1  -89.7   3672  0.960584   3907795  0.656844    62  0.870796  0.0000 0.000758 0.000852 0.003130 -0.048027  0.110816 -0.141152  35.2992766265  -89.6596190791    62.87080
TN45 09AUG18 2009.6290 55061 1545 2  -89.7   3672  0.959299   3907795  0.658861    62  0.877179  0.0000 0.000776 0.000884 0.003252 -0.036791  0.034741 -0.139532  35.2992766446  -89.6596190936    62.87718
TN45 09AUG19 2009.6318 55062 1545 3  -89.7   3672  0.962227   3907795  0.659387    62  0.876218  0.0000 0.000780 0.000869 0.003225 -0.055563  0.133581 -0.127449  35.2992766493  -89.6596190618    62.87622
TN45 09AUG20 2009.6345 55063 1545 4  -89.7   3672  0.959405   3907795  0.658443    62  0.880986  0.0000 0.000785 0.000905 0.003357 -0.037471  0.083199 -0.168705  35.2992766408  -89.6596190933    62.88099
TN45 09AUG21 2009.6372 55064 1545 5  -89.7   3672  0.958364   3907795  0.657681    62  0.880768  0.0000 0.000778 0.000907 0.003295 -0.045194  0.108462 -0.134520  35.2992766339  -89.6596191051    62.88077
TN45 09AUG22 2009.6400 55065 1545 6  -89.7   3672  0.959947   3907795  0.657709    62  0.874707  0.0000 0.000775 0.000880 0.003257 -0.075125  0.166204 -0.140494  35.2992766341  -89.6596190881    62.87471
TN45 09AUG23 2009.6427 55066 1546 0  -89.7   3672  0.959764   3907795  0.658676    62  0.871063  0.0000 0.000764 0.000859 0.003132 -0.077879  0.163596 -0.147581  35.2992766428  -89.6596190905    62.87106
TN45 09AUG24 2009.6454 55067 1546 1  -89.7   3672  0.960186   3907795  0.657278    62  0.874246  0.0000 0.000756 0.000879 0.003097 -0.052445  0.135605 -0.153445  35.2992766302  -89.6596190863    62.87425
TN45 09AUG25 2009.6482 55068 1546 2  -89.7   3672  0.960944   3907795  0.656464    62  0.873584  0.0000 0.000740 0.000848 0.002994 -0.065218  0.118982 -0.147782  35.2992766228  -89.6596190784    62.87358
TN45 09AUG26 2009.6509 55069 1546 3  -89.7   3672  0.961278   3907795  0.657387    62  0.874894  0.0000 0.000786 0.000896 0.003278 -0.084596  0.193677 -0.100430  35.2992766311  -89.6596190752    62.87489
TN45 09AUG27 2009.6537 55070 1546 4  -89.7   3672  0.958625   3907795  0.656571    62  0.874374  0.0000 0.000767 0.000885 0.003195 -0.066968  0.146276 -0.158473  35.2992766237  -89.6596191047    62.87437
TN45 09AUG28 2009.6564 55071 1546 5  -89.7   3672  0.960440   3907795  0.657796    62  0.865546  0.0000 0.000751 0.000863 0.003136 -0.074602  0.125930 -0.155889  35.2992766347  -89.6596190852    62.86555
TN45 09AUG29 2009.6591 55072 1546 6  -89.7   3672  0.959778   3907795  0.658621    62  0.871826  0.0000 0.000764 0.000842 0.003125 -0.084936  0.149691 -0.158828  35.2992766421  -89.6596190929    62.87183
TN45 09AUG30 2009.6619 55073 1547 0  -89.7   3672  0.961399   3907795  0.660063    62  0.875745  0.0000 0.000749 0.000845 0.003051 -0.076152  0.122490 -0.189233  35.2992766551  -89.6596190755    62.87575
TN45 09AUG31 2009.6646 55074 1547 1  -89.7   3672  0.960852   3907795  0.660161    62  0.876093  0.0000 0.000767 0.000840 0.003143 -0.091957  0.162285 -0.155509  35.2992766559  -89.6596190819    62.87609
TN45 09SEP01 2009.6674 55075 1547 2  -89.7   3672  0.960792   3907795  0.659378    62  0.866722  0.0000 0.000756 0.000873 0.003067 -0.064976  0.103728 -0.134464  35.2992766488  -89.6596190830    62.86672
TN45 09SEP02 2009.6701 55076 1547 3  -89.7   3672  0.960933   3907795  0.658620    62  0.867905  0.0000 0.000775 0.000861 0.003214 -0.077410  0.122237 -0.185353  35.2992766420  -89.6596190818    62.86790
TN45 09SEP03 2009.6728 55077 1547 4  -89.7   3672  0.961701   3907795  0.658198    62  0.874379  0.0000 0.000763 0.000863 0.003155 -0.084674  0.135071 -0.156782  35.2992766381  -89.6596190738    62.87438
TN45 09SEP04 2009.6756 55078 1547 5  -89.7   3672  0.962704   3907795  0.657944    62  0.880957  0.0000 0.000764 0.000857 0.003201 -0.079156  0.163692 -0.142088  35.2992766358  -89.6596190632    62.88096
TN45 09SEP05 2009.6783 55079 1547 6  -89.7   3672  0.961635   3907795  0.656397    62  0.871251  0.0000 0.000763 0.000881 0.003222 -0.078982  0.152322 -0.148457  35.2992766218  -89.6596190754    62.87125
TN45 09SEP06 2009.6810 55080 1548 0  -89.7   3672  0.962879   3907795  0.658212    62  0.876216  0.0000 0.000778 0.000879 0.003235 -0.076364  0.169861 -0.164162  35.2992766381  -89.6596190621    62.87622
TN45 09SEP07 2009.6838 55081 1548 1  -89.7   3672  0.962838   3907795  0.658644    62  0.879537  0.0000 0.000782 0.000886 0.003308 -0.073100  0.131374 -0.138628  35.2992766420  -89.6596190630    62.87954
TN45 09SEP08 2009.6865 55082 1548 2  -89.7   3672  0.958217   3907795  0.656521    62  0.873887  0.0000 0.000780 0.000879 0.003269 -0.049906  0.076684 -0.175249  35.2992766228  -89.6596191142    62.87389
TN45 09SEP09 2009.6893 55083 1548 3  -89.7   3672  0.959871   3907795  0.657372    62  0.891893  0.0000 0.000794 0.000879 0.003307 -0.074554  0.157056 -0.149652  35.2992766305  -89.6596190964    62.89189
TN45 09SEP10 2009.6920 55084 1548 4  -89.7   3672  0.959628   3907795  0.657337    62  0.888660  0.0000 0.000763 0.000866 0.003147 -0.062911  0.123157 -0.157564  35.2992766301  -89.6596190995    62.88866
TN45 09SEP11 2009.6947 55085 1548 5  -89.7   3672  0.962282   3907795  0.659724    62  0.884791  0.0000 0.000773 0.000867 0.003275 -0.064301  0.127909 -0.158739  35.2992766516  -89.6596190707    62.88479
TN45 09SEP12 2009.6975 55086 1548 6  -89.7   3672  0.959811   3907795  0.656273    62  0.874319  0.0000 0.000751 0.000850 0.003124 -0.059653  0.146783 -0.183679  35.2992766205  -89.6596190983    62.87432
TN45 09SEP13 2009.7002 55087 1549 0  -89.7   3672  0.959735   3907795  0.656882    62  0.879123  0.0000 0.000741 0.000846 0.003055 -0.071547  0.134837 -0.158343  35.2992766259  -89.6596190996    62.87912
TN45 09SEP14 2009.7029 55088 1549 1  -89.7   3672  0.960006   3907795  0.655112    62  0.884734  0.0000 0.000802 0.000893 0.003434 -0.065871  0.176263 -0.165069  35.2992766099  -89.6596190970    62.88473
TN45 09SEP15 2009.7057 55089 1549 2  -89.7   3672  0.959328   3907795  0.657419    62  0.882139  0.0000 0.000754 0.000859 0.003162 -0.042400  0.084388 -0.146966  35.2992766307  -89.6596191049    62.88214
TN45 09SEP16 2009.7084 55090 1549 3  -89.7   3672  0.959892   3907795  0.656629    62  0.881840  0.0000 0.000767 0.000894 0.003303 -0.018847  0.074611 -0.147539  35.2992766235  -89.6596190991    62.88184
TN45 09SEP17 2009.7112 55091 1549 4  -89.7   3672  0.960006   3907795  0.656752    62  0.877290  0.0000 0.000782 0.000866 0.003222 -0.057967  0.129248 -0.153608  35.2992766246  -89.6596190983    62.87729
TN45 09SEP18 2009.7139 55092 1549 5  -89.7   3672  0.958084   3907795  0.656755    62  0.887071  0.0000 0.000773 0.000898 0.003268 -0.065923  0.121859 -0.159039  35.2992766246  -89.6596191198    62.88707
TN45 09SEP19 2009.7166 55093 1549 6  -89.7   3672  0.959913   3907795  0.656944    62  0.875811  0.0000 0.000764 0.000857 0.003163 -0.076163  0.130184 -0.180543  35.2992766263  -89.6596191001    62.87581
TN45 09SEP20 2009.7194 55094 1550 0  -89.7   3672  0.959901   3907795  0.656588    62  0.876976  0.0000 0.000770 0.000890 0.003226 -0.067797  0.125124 -0.126923  35.2992766230  -89.6596191006    62.87698
TN45 09SEP21 2009.7221 55095 1550 1  -89.7   3672  0.961418   3907795  0.655689    62  0.877853  0.0000 0.000748 0.000844 0.003030 -0.065806  0.124388 -0.125715  35.2992766149  -89.6596190844    62.87785
TN45 09SEP22 2009.7248 55096 1550 2  -89.7   3672  0.960555   3907795  0.655295    62  0.876117  0.0000 0.000764 0.000874 0.003173 -0.070076  0.121778 -0.144856  35.2992766113  -89.6596190943    62.87612
TN45 09SEP23 2009.7276 55097 1550 3  -89.7   3672  0.961223   3907795  0.655235    62  0.877850  0.0000 0.000765 0.000864 0.003177 -0.040452  0.096260 -0.164953  35.2992766107  -89.6596190874    62.87785
TN45 09SEP24 2009.7303 55098 1550 4  -89.7   3672  0.960542   3907795  0.654724    62  0.875398  0.0000 0.000765 0.000854 0.003188 -0.049539  0.145023 -0.164469  35.2992766061  -89.6596190953    62.87540
TN45 09SEP25 2009.7331 55099 1550 5  -89.7   3672  0.959626   3907795  0.655991    62  0.875469  0.0000 0.000760 0.000853 0.003104 -0.044591  0.130562 -0.153234  35.2992766175  -89.6596191058    62.87547
TN45 09SEP26 2009.7358 55100 1550 6  -89.7   3672  0.960652   3907795  0.657295    62  0.881474  0.0000 0.000775 0.000864 0.003158 -0.070328  0.139854 -0.113392  35.2992766292  -89.6596190949    62.88147
TN45 09SEP27 2009.7385 55101 1551 0  -89.7   3672  0.960729   3907795  0.654907    62  0.881141  0.0000 0.000747 0.000825 0.003016 -0.056366  0.138325 -0.153171  35.2992766076  -89.6596190944    62.88114
TN45 09SEP28 2009.7413 55102 1551 1  -89.7   3672  0.960323   3907795  0.656232    62  0.880549  0.0000 0.000766 0.000850 0.003140 -0.073186  0.131186 -0.161875  35.2992766195  -89.6596190993    62.88055
TN45 09SEP29 2009.7440 55103 1551 2  -89.7   3672  0.959937   3907795  0.658185    62  0.872793  0.0000 0.000771 0.000869 0.003163 -0.057000  0.132547 -0.144499  35.2992766371  -89.6596191040    62.87279
TN45 09SEP30 2009.7467 55104 1551 3  -89.7   3672  0.961244   3907795  0.658277    62  0.873551  0.0000 0.000738 0.000809 0.002933 -0.079872  0.114259 -0.184737  35.2992766379  -89.6596190900    62.87355
TN45 09OCT01 2009.7495 55105 1551 4  -89.7   3672  0.960771   3907795  0.656624    62  0.873099  0.0000 0.000732 0.000813 0.002976 -0.050805  0.145468 -0.135728  35.2992766230  -89.6596190956    62.87310
TN45 09OCT02 2009.7522 55106 1551 5  -89.7   3672  0.961152   3907795  0.657944    62  0.882218  0.0000 0.000756 0.000846 0.003174 -0.043740  0.133462 -0.160226  35.2992766348  -89.6596190918    62.88222
TN45 09OCT03 2009.7550 55107 1551 6  -89.7   3672  0.960855   3907795  0.657674    62  0.876812  0.0000 0.000734 0.000840 0.003008 -0.049311  0.100343 -0.157760  35.2992766324  -89.6596190955    62.87681
TN45 09OCT04 2009.7577 55108 1552 0  -89.7   3672  0.960392   3907795  0.658173    62  0.878225  0.0000 0.000749 0.000856 0.003119 -0.053284  0.112827 -0.194051  35.2992766368  -89.6596191010    62.87822
TN45 09OCT05 2009.7604 55109 1552 1  -89.7   3672  0.960754   3907795  0.658929    62  0.868289  0.0000 0.000726 0.000833 0.002955 -0.058116  0.088339 -0.170513  35.2992766436  -89.6596190975    62.86829
TN45 09OCT06 2009.7632 55110 1552 2  -89.7   3672  0.960465   3907795  0.656451    62  0.876426  0.0000 0.000757 0.000846 0.003129 -0.019122  0.109977 -0.166937  35.2992766212  -89.6596191011    62.87643
TN45 09OCT07 2009.7659 55111 1552 3  -89.7   3672  0.960191   3907795  0.655435    62  0.879290  0.0000 0.000757 0.000858 0.003114 -0.041486  0.102218 -0.177097  35.2992766121  -89.6596191045    62.87929
TN45 09OCT08 2009.7687 55112 1552 4  -89.7   3672  0.961008   3907795  0.656546    62  0.874443  0.0000 0.000786 0.000863 0.003317 -0.001070  0.114706 -0.209873  35.2992766220  -89.6596190959    62.87444
TN45 09OCT09 2009.7714 55113 1552 5  -89.7   3672  0.959279   3907795  0.656696    62  0.873595  0.0000 0.000793 0.000883 0.003314 -0.091762  0.169746 -0.206100  35.2992766233  -89.6596191153    62.87359
TN45 09OCT10 2009.7741 55114 1552 6  -89.7   3672  0.959427   3907795  0.659459    62  0.871527  0.0000 0.000741 0.000837 0.003057 -0.038010  0.080208 -0.176329  35.2992766482  -89.6596191141    62.87153
TN45 09OCT11 2009.7769 55115 1553 0  -89.7   3672  0.960365   3907795  0.659119    62  0.869700  0.0000 0.000752 0.000834 0.003071 -0.079072  0.173322 -0.166052  35.2992766451  -89.6596191042    62.86970
TN45 09OCT12 2009.7796 55116 1553 1  -89.7   3672  0.959806   3907795  0.657676    62  0.881173  0.0000 0.000763 0.000858 0.003116 -0.078157  0.136665 -0.152334  35.2992766321  -89.6596191108    62.88117
TN45 09OCT13 2009.7823 55117 1553 2  -89.7   3672  0.960464   3907795  0.656914    62  0.877459  0.0000 0.000767 0.000884 0.003232 -0.081359  0.144933 -0.177639  35.2992766252  -89.6596191040    62.87746
TN45 09OCT14 2009.7851 55118 1553 3  -89.7   3672  0.959686   3907795  0.657107    62  0.868221  0.0000 0.000760 0.000869 0.003150 -0.072717  0.134548 -0.138666  35.2992766269  -89.6596191129    62.86822
TN45 09OCT15 2009.7878 55119 1553 4  -89.7   3672  0.960157   3907795  0.658220    62  0.873712  0.0000 0.000767 0.000862 0.003167 -0.063808  0.123390 -0.170252  35.2992766369  -89.6596191082    62.87371
TN45 09OCT16 2009.7906 55120 1553 5  -89.7   3672  0.959823   3907795  0.657618    62  0.862074  0.0000 0.000751 0.000854 0.003160 -0.054507  0.108563 -0.196786  35.2992766314  -89.6596191123    62.86207
TN45 09OCT17 2009.7933 55121 1553 6  -89.7   3672  0.960763   3907795  0.656885    62  0.859128  0.0000 0.000767 0.000858 0.003147 -0.092363  0.164803 -0.126332  35.2992766248  -89.6596191023    62.85913
TN45 09OCT18 2009.7960 55122 1554 0  -89.7   3672  0.960576   3907795  0.655449    62  0.863512  0.0000 0.000753 0.000853 0.003103 -0.077343  0.099626 -0.187516  35.2992766118  -89.6596191048    62.86351
TN45 09OCT19 2009.7988 55123 1554 1  -89.7   3672  0.960862   3907795  0.656072    62  0.861146  0.0000 0.000773 0.000861 0.003098 -0.103038  0.108091 -0.175427  35.2992766174  -89.6596191021    62.86115
TN45 09OCT20 2009.8015 55124 1554 2  -89.7   3672  0.960997   3907795  0.656096    62  0.866445  0.0000 0.000800 0.000871 0.003324 -0.043912  0.101742 -0.179863  35.2992766176  -89.6596191010    62.86645
TN45 09OCT21 2009.8042 55125 1554 3  -89.7   3672  0.960657   3907795  0.656594    62  0.864543  0.0000 0.000761 0.000856 0.003104 -0.093700  0.106838 -0.150057  35.2992766220  -89.6596191052    62.86454
TN45 09OCT22 2009.8070 55126 1554 4  -89.7   3672  0.960158   3907795  0.655658    62  0.882633  0.0000 0.000791 0.000867 0.003281 -0.058861  0.074099 -0.125093  35.2992766136  -89.6596191111    62.88263
TN45 09OCT23 2009.8097 55127 1554 5  -89.7   3672  0.959844   3907795  0.656538    62  0.872630  0.0000 0.000777 0.000888 0.003306 -0.064362  0.112975 -0.137809  35.2992766214  -89.6596191149    62.87263
TN45 09OCT24 2009.8125 55128 1554 6  -89.7   3672  0.961333   3907795  0.656492    62  0.868579  0.0000 0.000755 0.000860 0.003122 -0.082744  0.119866 -0.129560  35.2992766210  -89.6596190990    62.86858
TN45 09OCT25 2009.8152 55129 1555 0  -89.7   3672  0.962971   3907795  0.656500    62  0.865057  0.0000 0.000747 0.000846 0.003098 -0.083542  0.152976 -0.165042  35.2992766210  -89.6596190814    62.86506
TN45 09OCT26 2009.8179 55130 1555 1  -89.7   3672  0.962006   3907795  0.656740    62  0.867298  0.0000 0.000785 0.000895 0.003316 -0.098133  0.127323 -0.133005  35.2992766232  -89.6596190924    62.86730
TN45 09OCT27 2009.8207 55131 1555 2  -89.7   3672  0.960268   3907795  0.655193    62  0.877395  0.0000 0.000790 0.000890 0.003339 -0.079124  0.094905 -0.140092  35.2992766092  -89.6596191119    62.87740
TN45 09OCT28 2009.8234 55132 1555 3  -89.7   3672  0.960402   3907795  0.656690    62  0.869478  0.0000 0.000765 0.000843 0.003152 -0.096816  0.145314 -0.176312  35.2992766226  -89.6596191109    62.86948
TN45 09OCT29 2009.8261 55133 1555 4  -89.7   3672  0.960578   3907795  0.655006    62  0.881288  0.0000 0.000841 0.000932 0.003495 -0.098109  0.111902 -0.117649  35.2992766074  -89.6596191093    62.88129
TN45 09OCT30 2009.8289 55134 1555 5  -89.7   3672  0.959285   3907795  0.655298    62  0.873062  0.0000 0.000820 0.000926 0.003402 -0.104716  0.031113 -0.112900  35.2992766100  -89.6596191240    62.87306
TN45 09OCT31 2009.8316 55135 1555 6  -89.7   3672  0.958074   3907795  0.654568    62  0.876521  0.0000 0.000788 0.000855 0.003205 -0.103357  0.106472 -0.162786  35.2992766034  -89.6596191377    62.87652
TN45 09NOV01 2009.8344 55136 1556 0  -89.7   3672  0.961057   3907795  0.655058    62  0.864467  0.0000 0.000770 0.000841 0.003141 -0.100464  0.113218 -0.148321  35.2992766078  -89.6596191053    62.86447
TN45 09NOV02 2009.8371 55137 1556 1  -89.7   3672  0.961024   3907795  0.655677    62  0.860176  0.0000 0.000783 0.000849 0.003186 -0.065070  0.130792 -0.166005  35.2992766133  -89.6596191061    62.86018
TN45 09NOV03 2009.8398 55138 1556 2  -89.7   3672  0.959787   3907795  0.655991    62  0.862260  0.0000 0.000767 0.000861 0.003185 -0.060064  0.092117 -0.102394  35.2992766161  -89.6596191201    62.86226
TN45 09NOV04 2009.8426 55139 1556 3  -89.7   3672  0.960214   3907795  0.655632    62  0.861495  0.0000 0.000786 0.000856 0.003168 -0.109640  0.117185 -0.098157  35.2992766129  -89.6596191158    62.86149
TN45 09NOV05 2009.8453 55140 1556 4  -89.7   3672  0.960174   3907795  0.654838    62  0.858586  0.0000 0.000760 0.000877 0.003161 -0.082374  0.140941 -0.118167  35.2992766057  -89.6596191167    62.85859
TN45 09NOV06 2009.8480 55141 1556 5  -89.7   3672  0.959156   3907795  0.653633    62  0.867477  0.0000 0.000780 0.000871 0.003245 -0.064983  0.076994 -0.200741  35.2992765948  -89.6596191283    62.86748
TN45 09NOV07 2009.8508 55142 1556 6  -89.7   3672  0.959468   3907795  0.653232    62  0.866364  0.0000 0.000762 0.000850 0.003131 -0.074323  0.157485 -0.158482  35.2992765911  -89.6596191253    62.86636
TN45 09NOV08 2009.8535 55143 1557 0  -89.7   3672  0.959460   3907795  0.654918    62  0.860983  0.0000 0.000757 0.000862 0.003101 -0.070950  0.112322 -0.140298  35.2992766063  -89.6596191258    62.86098
TN45 09NOV09 2009.8563 55144 1557 1  -89.7   3672  0.960349   3907795  0.655955    62  0.865540  0.0000 0.000787 0.000884 0.003252 -0.092417  0.144199 -0.142257  35.2992766156  -89.6596191164    62.86554
TN45 09NOV10 2009.8590 55145 1557 2  -89.7   3672  0.958703   3907795  0.656736    62  0.859504  0.0000 0.000800 0.000897 0.003289 -0.090239  0.122423 -0.111777  35.2992766226  -89.6596191349    62.85950
TN45 09NOV11 2009.8617 55146 1557 3  -89.7   3672  0.958419   3907795  0.656460    62  0.859287  0.0000 0.000783 0.000851 0.003176 -0.075833  0.128163 -0.190327  35.2992766201  -89.6596191384    62.85929
TN45 09NOV12 2009.8645 55147 1557 4  -89.7   3672  0.959725   3907795  0.656081    62  0.863939  0.0000 0.000801 0.000891 0.003337 -0.106056  0.136873 -0.155789  35.2992766166  -89.6596191245    62.86394
TN45 09NOV13 2009.8672 55148 1557 5  -89.7   3672  0.959512   3907795  0.656102    62  0.868081  0.0000 0.000789 0.000901 0.003238 -0.104440  0.111595 -0.147096  35.2992766168  -89.6596191272    62.86808
TN45 09NOV14 2009.8700 55149 1557 6  -89.7   3672  0.960320   3907795  0.652367    62  0.873410  0.0000 0.000813 0.000880 0.003338 -0.066763  0.148103 -0.170589  35.2992765831  -89.6596191188    62.87341
TN45 09NOV15 2009.8727 55150 1558 0  -89.7   3672  0.959842   3907795  0.653495    62  0.864760  0.0000 0.000801 0.000874 0.003286 -0.098036  0.168593 -0.165030  35.2992765932  -89.6596191245    62.86476
TN45 09NOV16 2009.8754 55151 1558 1  -89.7   3672  0.959684   3907795  0.654435    62  0.866803  0.0000 0.000797 0.000869 0.003307 -0.073900  0.153785 -0.179648  35.2992766017  -89.6596191266    62.86680
TN45 09NOV17 2009.8782 55152 1558 2  -89.7   3672  0.960551   3907795  0.654833    62  0.867469  0.0000 0.000803 0.000900 0.003370 -0.076469  0.165421 -0.203676  35.2992766052  -89.6596191175    62.86747
TN45 09NOV18 2009.8809 55153 1558 3  -89.7   3672  0.958488   3907795  0.654382    62  0.865285  0.0000 0.000786 0.000870 0.003273 -0.042617  0.145244 -0.181519  35.2992766011  -89.6596191406    62.86529
TN45 09NOV19 2009.8836 55154 1558 4  -89.7   3672  0.959409   3907795  0.655090    62  0.860170  0.0000 0.000766 0.000841 0.003166 -0.002542  0.053952 -0.175258  35.2992766075  -89.6596191309    62.86017
TN45 09NOV20 2009.8864 55155 1558 5  -89.7   3672  0.961387   3907795  0.654837    62  0.863278  0.0000 0.000734 0.000839 0.003030 -0.029861  0.101441 -0.138468  35.2992766052  -89.6596191095    62.86328
TN45 09NOV21 2009.8891 55156 1558 6  -89.7   3672  0.960063   3907795  0.656640    62  0.868800  0.0000 0.000755 0.000846 0.003037 -0.053878  0.087973 -0.129289  35.2992766214  -89.6596191245    62.86880
TN45 09NOV22 2009.8919 55157 1559 0  -89.7   3672  0.960107   3907795  0.655744    62  0.867861  0.0000 0.000790 0.000852 0.003232 -0.043107  0.080685 -0.132447  35.2992766133  -89.6596191245    62.86786
TN45 09NOV23 2009.8946 55158 1559 1  -89.7   3672  0.961337   3907795  0.657559    62  0.863062  0.0000 0.000770 0.000827 0.003138 -0.015536  0.088900 -0.167813  35.2992766296  -89.6596191113    62.86306
TN45 09NOV24 2009.8973 55159 1559 2  -89.7   3672  0.957941   3907795  0.655933    62  0.866326  0.0000 0.000755 0.000830 0.003062 -0.003258  0.071160 -0.148746  35.2992766149  -89.6596191491    62.86633
TN45 09NOV25 2009.9001 55160 1559 3  -89.7   3672  0.958602   3907795  0.654585    62  0.867193  0.0000 0.000768 0.000835 0.003099 -0.026094  0.060389 -0.154185  35.2992766027  -89.6596191422    62.86719
TN45 09NOV26 2009.9028 55161 1559 4  -89.7   3672  0.958715   3907795  0.655965    62  0.866839  0.0000 0.000810 0.000879 0.003378 -0.073808  0.153391 -0.155283  35.2992766151  -89.6596191414    62.86684
TN45 09NOV27 2009.9055 55162 1559 5  -89.7   3672  0.959595   3907795  0.655086    62  0.866793  0.0000 0.000804 0.000887 0.003272 -0.004743  0.108492 -0.166203  35.2992766072  -89.6596191321    62.86679
TN45 09NOV28 2009.9083 55163 1559 6  -89.7   3672  0.959692   3907795  0.655765    62  0.866629  0.0000 0.000759 0.000851 0.003071 -0.035915  0.125807 -0.175757  35.2992766133  -89.6596191315    62.86663
TN45 09NOV29 2009.9110 55164 1560 0  -89.7   3672  0.959938   3907795  0.654542    62  0.874513  0.0000 0.000771 0.000832 0.003096 -0.025463  0.118706 -0.150104  35.2992766022  -89.6596191292    62.87451
TN45 09NOV30 2009.9138 55165 1560 1  -89.7   3672  0.958184   3907795  0.656403    62  0.872573  0.0000 0.000765 0.000846 0.003198 -0.031505  0.125559 -0.203612  35.2992766189  -89.6596191489    62.87257
TN45 09DEC01 2009.9165 55166 1560 2  -89.7   3672  0.959950   3907795  0.654868    62  0.864678  0.0000 0.000811 0.000861 0.003253 -0.071116  0.130074 -0.205873  35.2992766051  -89.6596191299    62.86468
TN45 09DEC02 2009.9192 55167 1560 3  -89.7   3672  0.956687   3907795  0.656697    62  0.872121  0.0000 0.000793 0.000872 0.003272 -0.074299  0.129594 -0.121851  35.2992766215  -89.6596191662    62.87212
TN45 09DEC03 2009.9220 55168 1560 4  -89.7   3672  0.958182   3907795  0.656828    62  0.871358  0.0000 0.000762 0.000845 0.003150 -0.046644  0.122802 -0.187212  35.2992766227  -89.6596191502    62.87136
TN45 09DEC04 2009.9247 55169 1560 5  -89.7   3672  0.958650   3907795  0.656033    62  0.861522  0.0000 0.000754 0.000834 0.003048 -0.066841  0.092725 -0.091785  35.2992766155  -89.6596191454    62.86152
TN45 09DEC05 2009.9274 55170 1560 6  -89.7   3672  0.960007   3907795  0.657094    62  0.864701  0.0000 0.000735 0.000832 0.003000 -0.029890  0.091123 -0.105670  35.2992766250  -89.6596191309    62.86470
TN45 09DEC06 2009.9302 55171 1561 0  -89.7   3672  0.959902   3907795  0.658632    62  0.866543  0.0000 0.000757 0.000837 0.003070 -0.020182  0.090547 -0.107513  35.2992766388  -89.6596191325    62.86654
TN45 09DEC07 2009.9329 55172 1561 1  -89.7   3672  0.959230   3907795  0.657925    62  0.861874  0.0000 0.000768 0.000840 0.003124 -0.051436  0.099675 -0.125957  35.2992766324  -89.6596191403    62.86187
TN45 09DEC08 2009.9357 55173 1561 2  -89.7   3672  0.957918   3907795  0.658683    62  0.875477  0.0000 0.000815 0.000883 0.003348 -0.072328  0.126221 -0.193040  35.2992766392  -89.6596191551    62.87548
TN45 09DEC09 2009.9384 55174 1561 3  -89.7   3672  0.957395   3907795  0.656117    62  0.877626  0.0000 0.000786 0.000868 0.003240 -0.066601  0.082266 -0.084210  35.2992766161  -89.6596191613    62.87763
TN45 09DEC10 2009.9411 55175 1561 4  -89.7   3672  0.957215   3907795  0.657445    62  0.867429  0.0000 0.000749 0.000852 0.003071 -0.018735  0.058731 -0.094107  35.2992766280  -89.6596191637    62.86743
TN45 09DEC11 2009.9439 55176 1561 5  -89.7   3672  0.958834   3907795  0.658176    62  0.863390  0.0000 0.000786 0.000872 0.003270 -0.057045  0.125205 -0.129567  35.2992766345  -89.6596191463    62.86339
TN45 09DEC12 2009.9466 55177 1561 6  -89.7   3672  0.960591   3907795  0.657411    62  0.864628  0.0000 0.000784 0.000887 0.003291 -0.085497  0.094362 -0.055177  35.2992766276  -89.6596191274    62.86463
TN45 09DEC13 2009.9493 55178 1562 0  -89.7   3672  0.958459   3907795  0.657500    62  0.868293  0.0000 0.000780 0.000888 0.003229 -0.042612  0.074092 -0.071467  35.2992766284  -89.6596191512    62.86829
TN45 09DEC14 2009.9521 55179 1562 1  -89.7   3672  0.959391   3907795  0.656706    62  0.870401  0.0000 0.000765 0.000854 0.003208 -0.021853  0.109404 -0.099919  35.2992766212  -89.6596191414    62.87040
TN45 09DEC15 2009.9548 55180 1562 2  -89.7   3672  0.958076   3907795  0.657808    62  0.863148  0.0000 0.000754 0.000838 0.003046 -0.045922  0.084234 -0.140206  35.2992766311  -89.6596191563    62.86315
