site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
TN49 15NOV13 2015.8658 57339 1870 5  -89.5  -1731 -0.246547   3961142  0.224622    95  0.178152  0.0000 0.001391 0.001346 0.005380 -0.055151  0.140409 -0.168864  35.7800907145  -89.5191505693    95.17815
TN49 15NOV14 2015.8686 57340 1870 6  -89.5  -1731 -0.245655   3961142  0.225542    95  0.173044  0.0000 0.000795 0.000842 0.003130 -0.084499  0.160250 -0.155266  35.7800907228  -89.5191505599    95.17304
TN49 15NOV15 2015.8713 57341 1871 0  -89.5  -1731 -0.245661   3961142  0.227606    95  0.176883  0.0000 0.000793 0.000854 0.003219 -0.082771  0.153764 -0.138513  35.7800907414  -89.5191505603    95.17688
TN49 15NOV16 2015.8741 57342 1871 1  -89.5  -1731 -0.247072   3961142  0.234414    95  0.147592  0.0000 0.003511 0.003229 0.011282 -0.288212  0.473618 -0.467293  35.7800908027  -89.5191505764    95.14759
TN49 15NOV17 2015.8768 57343 1871 2  -89.5  -1731 -0.244734   3961142  0.227434    95  0.176009  0.0000 0.001097 0.001188 0.004691 -0.087264  0.029560 -0.003973  35.7800907398  -89.5191505509    95.17601
TN49 15NOV18 2015.8795 57344 1871 3  -89.5  -1731 -0.244588   3961142  0.227989    95  0.181504  0.0000 0.000793 0.000856 0.003356 -0.066895  0.142191 -0.113154  35.7800907447  -89.5191505498    95.18150
TN49 15NOV19 2015.8823 57345 1871 4  -89.5  -1731 -0.245467   3961142  0.226592    95  0.175664  0.0000 0.000779 0.000840 0.003248 -0.080743  0.185459 -0.144282  35.7800907321  -89.5191505599    95.17566
TN49 15NOV20 2015.8850 57346 1871 5  -89.5  -1731 -0.246568   3961142  0.228867    95  0.173226  0.0000 0.000786 0.000846 0.003193 -0.091386  0.133656 -0.163635  35.7800907526  -89.5191505725    95.17323
TN49 15NOV21 2015.8877 57347 1871 6  -89.5  -1731 -0.246958   3961142  0.229858    95  0.171904  0.0000 0.000779 0.000840 0.003148 -0.066041  0.177635 -0.161900  35.7800907615  -89.5191505772    95.17190
TN49 15NOV22 2015.8905 57348 1872 0  -89.5  -1731 -0.246902   3961142  0.228681    95  0.169229  0.0000 0.000773 0.000841 0.003129 -0.065928  0.129015 -0.122567  35.7800907508  -89.5191505770    95.16923
TN49 15NOV23 2015.8932 57349 1872 1  -89.5  -1731 -0.245544   3961142  0.229306    95  0.166694  0.0000 0.000783 0.000852 0.003168 -0.092738  0.086570 -0.136458  35.7800907564  -89.5191505624    95.16669
TN49 15NOV24 2015.8960 57350 1872 2  -89.5  -1731 -0.242987   3961142  0.228595    95  0.168725  0.0000 0.000771 0.000835 0.003189 -0.082176  0.160334 -0.153384  35.7800907500  -89.5191505346    95.16872
TN49 15NOV25 2015.8987 57351 1872 3  -89.5  -1731 -0.245440   3961142  0.227927    95  0.167734  0.0000 0.000785 0.000825 0.003156 -0.083909  0.129469 -0.185620  35.7800907439  -89.5191505621    95.16773
TN49 15NOV26 2015.9014 57352 1872 4  -89.5  -1731 -0.245030   3961142  0.226712    95  0.168899  0.0000 0.000765 0.000840 0.003155 -0.083081  0.120013 -0.184471  35.7800907330  -89.5191505580    95.16890
TN49 15NOV27 2015.9042 57353 1872 5  -89.5  -1731 -0.248571   3961142  0.228365    95  0.169465  0.0000 0.000784 0.000838 0.003239 -0.089899  0.168334 -0.179356  35.7800907478  -89.5191505976    95.16947
TN49 15NOV28 2015.9069 57354 1872 6  -89.5  -1731 -0.246755   3961142  0.228934    95  0.164373  0.0000 0.000775 0.000826 0.003100 -0.088505  0.090789 -0.125977  35.7800907529  -89.5191505779    95.16437
TN49 15NOV29 2015.9097 57355 1873 0  -89.5  -1731 -0.246607   3961142  0.227305    95  0.165791  0.0000 0.000768 0.000832 0.003097 -0.082171  0.132742 -0.138550  35.7800907382  -89.5191505767    95.16579
TN49 15NOV30 2015.9124 57356 1873 1  -89.5  -1731 -0.244810   3961142  0.227220    95  0.174383  0.0000 0.000795 0.000870 0.003291 -0.086065  0.182447 -0.120203  35.7800907374  -89.5191505573    95.17438
TN49 15DEC01 2015.9151 57357 1873 2  -89.5  -1731 -0.244331   3961142  0.226944    95  0.173475  0.0000 0.000828 0.000905 0.003457 -0.162105  0.219696 -0.111875  35.7800907349  -89.5191505524    95.17348
TN49 15DEC02 2015.9179 57358 1873 3  -89.5  -1731 -0.247878   3961142  0.228374    95  0.167005  0.0000 0.000812 0.000885 0.003320 -0.121656  0.177027 -0.158538  35.7800907477  -89.5191505920    95.16701
TN49 15DEC03 2015.9206 57359 1873 4  -89.5  -1731 -0.246147   3961142  0.227608    95  0.165699  0.0000 0.000779 0.000846 0.003221 -0.039459  0.058998 -0.159712  35.7800907408  -89.5191505733    95.16570
TN49 15DEC04 2015.9233 57360 1873 5  -89.5  -1731 -0.243564   3961142  0.226512    95  0.161496  0.0000 0.000768 0.000838 0.003138 -0.110336  0.143961 -0.123467  35.7800907309  -89.5191505452    95.16150
TN49 15DEC05 2015.9261 57361 1873 6  -89.5  -1731 -0.245060   3961142  0.226802    95  0.159708  0.0000 0.000759 0.000833 0.003134 -0.083486  0.145719 -0.149757  35.7800907335  -89.5191505621    95.15971
TN49 15DEC06 2015.9288 57362 1874 0  -89.5  -1731 -0.246237   3961142  0.227567    95  0.161378  0.0000 0.000771 0.000861 0.003206 -0.052029  0.115646 -0.145632  35.7800907403  -89.5191505756    95.16138
TN49 15DEC07 2015.9316 57363 1874 1  -89.5  -1731 -0.245821   3961142  0.227916    95  0.167355  0.0000 0.000777 0.000851 0.003249 -0.056429  0.118599 -0.175729  35.7800907434  -89.5191505714    95.16735
TN49 15DEC08 2015.9343 57364 1874 2  -89.5  -1731 -0.245316   3961142  0.226283    95  0.170118  0.0000 0.000764 0.000831 0.003141 -0.074053  0.192181 -0.156406  35.7800907287  -89.5191505662    95.17012
TN49 15DEC09 2015.9370 57365 1874 3  -89.5  -1731 -0.243765   3961142  0.226657    95  0.177266  0.0000 0.000787 0.000846 0.003248 -0.043656  0.176751 -0.128005  35.7800907320  -89.5191505495    95.17727
TN49 15DEC10 2015.9398 57366 1874 4  -89.5  -1731 -0.244736   3961142  0.225849    95  0.169482  0.0000 0.000796 0.000872 0.003350 -0.075979  0.126415 -0.141591  35.7800907247  -89.5191505607    95.16948
TN49 15DEC11 2015.9425 57367 1874 5  -89.5  -1731 -0.245046   3961142  0.227935    95  0.174031  0.0000 0.000807 0.000879 0.003283 -0.060750  0.154264 -0.145412  35.7800907435  -89.5191505645    95.17403
TN49 15DEC12 2015.9452 57368 1874 6  -89.5  -1731 -0.245369   3961142  0.227835    95  0.169768  0.0000 0.000820 0.000871 0.003286 -0.112023  0.179049 -0.130266  35.7800907426  -89.5191505685    95.16977
TN49 15DEC13 2015.9480 57369 1875 0  -89.5  -1731 -0.245541   3961142  0.226942    95  0.172664  0.0000 0.000810 0.000893 0.003344 -0.059458  0.050972 -0.134263  35.7800907345  -89.5191505708    95.17266
TN49 15DEC14 2015.9507 57370 1875 1  -89.5  -1731 -0.244959   3961142  0.228161    95  0.181464  0.0000 0.000780 0.000854 0.003285 -0.025580  0.152132 -0.153165  35.7800907454  -89.5191505648    95.18146
TN49 15DEC15 2015.9535 57371 1875 2  -89.5  -1731 -0.245434   3961142  0.226605    95  0.175201  0.0000 0.000749 0.000822 0.003058 -0.049757  0.123979 -0.115058  35.7800907314  -89.5191505705    95.17520
TN49 15DEC16 2015.9562 57372 1875 3  -89.5  -1731 -0.245623   3961142  0.227866    95  0.176534  0.0000 0.000880 0.000943 0.003621 -0.139411  0.140660 -0.175351  35.7800907427  -89.5191505730    95.17653
TN49 15DEC17 2015.9589 57373 1875 4  -89.5  -1731 -0.244506   3961142  0.227909    95  0.181117  0.0000 0.002154 0.002178 0.008011 -0.037684  0.199163  0.182250  35.7800907430  -89.5191505610    95.18112
TN49 15DEC18 2015.9617 57374 1875 5  -89.5  -1731 -0.248139   3961142  0.228009    95  0.165927  0.0000 0.000760 0.000826 0.003056 -0.069255  0.104171 -0.142611  35.7800907439  -89.5191506017    95.16593
TN49 15DEC19 2015.9644 57375 1875 6  -89.5  -1731 -0.248691   3961142  0.226997    95  0.165080  0.0000 0.001092 0.001110 0.004292 -0.089477  0.075456 -0.131895  35.7800907348  -89.5191506082    95.16508
TN49 15DEC20 2015.9671 57376 1876 0  -89.5  -1731 -0.246482   3961142  0.228096    95  0.167432  0.0000 0.000802 0.000891 0.003515 -0.084702  0.159573 -0.233018  35.7800907446  -89.5191505842    95.16743
TN49 15DEC21 2015.9699 57377 1876 1  -89.5  -1731 -0.245300   3961142  0.227227    95  0.171753  0.0000 0.000801 0.000902 0.003395 -0.058023  0.142032 -0.098134  35.7800907368  -89.5191505715    95.17175
TN49 15DEC22 2015.9726 57378 1876 2  -89.5  -1731 -0.245219   3961142  0.229264    95  0.174275  0.0000 0.000751 0.000839 0.003124 -0.077502  0.129638 -0.113700  35.7800907551  -89.5191505710    95.17428
TN49 15DEC23 2015.9754 57379 1876 3  -89.5  -1731 -0.246536   3961142  0.226586    95  0.179315  0.0000 0.000796 0.000867 0.003364 -0.069790  0.125310 -0.186304  35.7800907309  -89.5191505860    95.17932
TN49 15DEC24 2015.9781 57380 1876 4  -89.5  -1731 -0.246424   3961142  0.228589    95  0.170115  0.0000 0.000749 0.000827 0.003086 -0.070157  0.125543 -0.160205  35.7800907489  -89.5191505852    95.17012
TN49 15DEC25 2015.9808 57381 1876 5  -89.5  -1731 -0.245500   3961142  0.230586    95  0.172022  0.0000 0.000811 0.000872 0.003360 -0.063140  0.199838 -0.119202  35.7800907669  -89.5191505754    95.17202
TN49 15DEC26 2015.9836 57382 1876 6  -89.5  -1731 -0.246831   3961142  0.228708    95  0.167081  0.0000 0.000804 0.000876 0.003397 -0.054348  0.146387 -0.208511  35.7800907500  -89.5191505906    95.16708
TN49 15DEC27 2015.9863 57383 1877 0  -89.5  -1731 -0.246679   3961142  0.229523    95  0.177628  0.0000 0.000772 0.000869 0.003299 -0.053667  0.120196 -0.140409  35.7800907573  -89.5191505893    95.17763
TN49 15DEC28 2015.9890 57384 1877 1  -89.5  -1731 -0.246179   3961142  0.230510    95  0.169866  0.0000 0.000826 0.000924 0.003626 -0.055429  0.176180 -0.191723  35.7800907661  -89.5191505842    95.16987
TN49 15DEC29 2015.9918 57385 1877 2  -89.5  -1731 -0.246438   3961142  0.228995    95  0.164021  0.0000 0.000745 0.000820 0.003075 -0.016624  0.123613 -0.116062  35.7800907525  -89.5191505875    95.16402
TN49 15DEC30 2015.9945 57386 1877 3  -89.5  -1731 -0.246808   3961142  0.230904    95  0.162311  0.0000 0.000831 0.000938 0.003454 -0.117852  0.176871 -0.162629  35.7800907696  -89.5191505920    95.16231
TN49 15DEC31 2015.9973 57387 1877 4  -89.5  -1731 -0.247422   3961142  0.229058    95  0.161916  0.0000 0.000767 0.000866 0.003259 -0.034110  0.155678 -0.119642  35.7800907530  -89.5191505992    95.16192
TN49 16JAN01 2016.0000 57388 1877 5  -89.5  -1731 -0.247565   3961142  0.229284    95  0.160719  0.0000 0.000789 0.000863 0.003312 -0.056731  0.151933 -0.156455  35.7800907550  -89.5191506012    95.16072
TN49 16JAN02 2016.0027 57389 1877 6  -89.5  -1731 -0.250240   3961142  0.228816    95  0.159007  0.0000 0.001996 0.002208 0.008832 -0.147837  0.242499 -0.287514  35.7800907507  -89.5191506312    95.15901
TN49 16JAN03 2016.0055 57390 1878 0  -89.5  -1731 -0.246344   3961142  0.228146    95  0.155369  0.0000 0.000753 0.000808 0.003041 -0.050077  0.129676 -0.172174  35.7800907446  -89.5191505885    95.15537
TN49 16JAN04 2016.0082 57391 1878 1  -89.5  -1731 -0.249250   3961142  0.229899    95  0.153226  0.0000 0.000733 0.000809 0.002945 -0.057407  0.083811 -0.152844  35.7800907604  -89.5191506211    95.15323
TN49 16JAN05 2016.0110 57392 1878 2  -89.5  -1731 -0.247571   3961142  0.229160    95  0.155739  0.0000 0.000768 0.000848 0.003091 -0.066919  0.128141 -0.169647  35.7800907537  -89.5191506030    95.15574
TN49 16JAN06 2016.0137 57393 1878 3  -89.5  -1731 -0.246054   3961142  0.228869    95  0.156345  0.0000 0.000745 0.000802 0.002988 -0.037604  0.111825 -0.161732  35.7800907511  -89.5191505866    95.15634
TN49 16JAN07 2016.0164 57394 1878 4  -89.5  -1731 -0.247652   3961142  0.231076    95  0.161973  0.0000 0.000769 0.000858 0.003188 -0.036021  0.109160 -0.103545  35.7800907709  -89.5191506047    95.16197
TN49 16JAN08 2016.0192 57395 1878 5  -89.5  -1731 -0.248245   3961142  0.230839    95  0.166687  0.0000 0.000783 0.000884 0.003354 -0.055783  0.090369 -0.172689  35.7800907687  -89.5191506117    95.16669
TN49 16JAN09 2016.0219 57396 1878 6  -89.5  -1731 -0.246515   3961142  0.227579    95  0.163462  0.0000 0.000799 0.000881 0.003372 -0.108934  0.167529 -0.174758  35.7800907393  -89.5191505929    95.16346
TN49 16JAN10 2016.0246 57397 1879 0  -89.5  -1731 -0.244709   3961142  0.228340    95  0.168925  0.0000 0.000812 0.000918 0.003521 -0.051230  0.074362 -0.085174  35.7800907462  -89.5191505734    95.16893
TN49 16JAN11 2016.0274 57398 1879 1  -89.5  -1731 -0.247195   3961142  0.231619    95  0.158553  0.0000 0.000746 0.000831 0.003084 -0.052312  0.104909 -0.123246  35.7800907757  -89.5191506013    95.15855
TN49 16JAN12 2016.0301 57399 1879 2  -89.5  -1731 -0.249009   3961142  0.229530    95  0.157650  0.0000 0.000760 0.000842 0.003101 -0.085848  0.132119 -0.137928  35.7800907568  -89.5191506218    95.15765
TN49 16JAN13 2016.0329 57400 1879 3  -89.5  -1731 -0.249089   3961142  0.228979    95  0.156832  0.0000 0.000749 0.000834 0.003109 -0.074172  0.135599 -0.187865  35.7800907518  -89.5191506231    95.15683
TN49 16JAN14 2016.0356 57401 1879 4  -89.5  -1731 -0.248102   3961142  0.228854    95  0.164639  0.0000 0.000768 0.000824 0.003132 -0.060596  0.113837 -0.158175  35.7800907507  -89.5191506126    95.16464
TN49 16JAN15 2016.0383 57402 1879 5  -89.5  -1731 -0.248311   3961142  0.230511    95  0.171820  0.0000 0.000776 0.000846 0.003187 -0.091392  0.137584 -0.142914  35.7800907655  -89.5191506153    95.17182
TN49 16JAN16 2016.0411 57403 1879 6  -89.5  -1731 -0.247115   3961142  0.230318    95  0.169179  0.0000 0.000742 0.000818 0.003036 -0.053786  0.153225 -0.120895  35.7800907638  -89.5191506025    95.16918
TN49 16JAN17 2016.0438 57404 1880 0  -89.5  -1731 -0.247559   3961142  0.229396    95  0.167600  0.0000 0.000757 0.000832 0.003177 -0.082161  0.192654 -0.199052  35.7800907554  -89.5191506079    95.16760
TN49 16JAN18 2016.0465 57405 1880 1  -89.5  -1731 -0.247163   3961142  0.229046    95  0.158897  0.0000 0.000748 0.000809 0.003074 -0.078541  0.181033 -0.175079  35.7800907523  -89.5191506039    95.15890
TN49 16JAN19 2016.0493 57406 1880 2  -89.5  -1731 -0.247750   3961142  0.228073    95  0.164150  0.0000 0.000745 0.000806 0.003070 -0.043641  0.087818 -0.168661  35.7800907435  -89.5191506108    95.16415
TN49 16JAN20 2016.0520 57407 1880 3  -89.5  -1731 -0.247765   3961142  0.229252    95  0.163789  0.0000 0.000792 0.000865 0.003403 -0.005164  0.101349 -0.122328  35.7800907540  -89.5191506114    95.16379
TN49 16JAN21 2016.0548 57408 1880 4  -89.5  -1731 -0.246804   3961142  0.230318    95  0.167490  0.0000 0.000799 0.000898 0.003305 -0.024614  0.138465 -0.058993  35.7800907636  -89.5191506012    95.16749
TN49 16JAN22 2016.0575 57409 1880 5  -89.5  -1731 -0.244808   3961142  0.229782    95  0.161210  0.0000 0.000740 0.000826 0.003011 -0.063181  0.134800 -0.122309  35.7800907588  -89.5191505795    95.16121
TN49 16JAN23 2016.0602 57410 1880 6  -89.5  -1731 -0.244923   3961142  0.229616    95  0.169260  0.0000 0.000738 0.000815 0.003057 -0.056421  0.083038 -0.193975  35.7800907572  -89.5191505812    95.16926
TN49 16JAN24 2016.0630 57411 1881 0  -89.5  -1731 -0.244158   3961142  0.227787    95  0.166102  0.0000 0.000724 0.000812 0.002945 -0.050821  0.069920 -0.101222  35.7800907407  -89.5191505732    95.16610
TN49 16JAN25 2016.0657 57412 1881 1  -89.5  -1731 -0.244392   3961142  0.228376    95  0.169346  0.0000 0.000749 0.000822 0.003089 -0.043240  0.055568 -0.147653  35.7800907460  -89.5191505762    95.16935
TN49 16JAN26 2016.0684 57413 1881 2  -89.5  -1731 -0.246903   3961142  0.229842    95  0.161315  0.0000 0.000756 0.000833 0.003118 -0.060416  0.167952 -0.149284  35.7800907592  -89.5191506044    95.16131
TN49 16JAN27 2016.0712 57414 1881 3  -89.5  -1731 -0.246376   3961142  0.229060    95  0.162471  0.0000 0.000746 0.000823 0.003006 -0.071425  0.122631 -0.125570  35.7800907521  -89.5191505990    95.16247
TN49 16JAN28 2016.0739 57415 1881 4  -89.5  -1731 -0.247040   3961142  0.228157    95  0.168956  0.0000 0.000742 0.000826 0.003064 -0.082016  0.168542 -0.141472  35.7800907439  -89.5191506068    95.16896
TN49 16JAN29 2016.0767 57416 1881 5  -89.5  -1731 -0.246499   3961142  0.228704    95  0.166096  0.0000 0.000761 0.000837 0.003082 -0.075960  0.148298 -0.127768  35.7800907488  -89.5191506012    95.16610
TN49 16JAN30 2016.0794 57417 1881 6  -89.5  -1731 -0.245700   3961142  0.228662    95  0.166621  0.0000 0.000792 0.000860 0.003267 -0.032079  0.120082 -0.115114  35.7800907484  -89.5191505928    95.16662
TN49 16JAN31 2016.0821 57418 1882 0  -89.5  -1731 -0.246168   3961142  0.228797    95  0.175345  0.0000 0.000775 0.000851 0.003164 -0.039502  0.093231 -0.140361  35.7800907496  -89.5191505984    95.17534
TN49 16FEB01 2016.0849 57419 1882 1  -89.5  -1731 -0.247903   3961142  0.228086    95  0.170938  0.0000 0.000745 0.000835 0.003097 -0.044917  0.089015 -0.126453  35.7800907431  -89.5191506180    95.17094
TN49 16FEB02 2016.0876 57420 1882 2  -89.5  -1731 -0.247048   3961142  0.230345    95  0.176788  0.0000 0.000769 0.000832 0.003181 -0.068164  0.092420 -0.138716  35.7800907635  -89.5191506089    95.17679
TN49 16FEB03 2016.0903 57421 1882 3  -89.5  -1731 -0.246722   3961142  0.229090    95  0.170046  0.0000 0.000766 0.000851 0.003221 -0.080638  0.194347 -0.169385  35.7800907521  -89.5191506058    95.17005
TN49 16FEB04 2016.0931 57422 1882 4  -89.5  -1731 -0.247721   3961142  0.230728    95  0.157394  0.0000 0.000742 0.000826 0.003070 -0.086135  0.133977 -0.109471  35.7800907669  -89.5191506172    95.15739
TN49 16FEB05 2016.0958 57423 1882 5  -89.5  -1731 -0.247806   3961142  0.228657    95  0.158724  0.0000 0.000739 0.000833 0.003066 -0.080898  0.115954 -0.159052  35.7800907482  -89.5191506186    95.15872
TN49 16FEB06 2016.0986 57424 1882 6  -89.5  -1731 -0.247764   3961142  0.230556    95  0.156734  0.0000 0.000735 0.000819 0.002992 -0.074644  0.101343 -0.156264  35.7800907652  -89.5191506186    95.15673
TN49 16FEB07 2016.1013 57425 1883 0  -89.5  -1731 -0.248115   3961142  0.227858    95  0.162013  0.0000 0.000746 0.000820 0.003060 -0.079653  0.116802 -0.159655  35.7800907409  -89.5191506228    95.16201
TN49 16FEB08 2016.1040 57426 1883 1  -89.5  -1731 -0.247906   3961142  0.230180    95  0.170680  0.0000 0.000765 0.000862 0.003245 -0.028436  0.093885 -0.175529  35.7800907618  -89.5191506210    95.17068
TN49 16FEB09 2016.1068 57427 1883 2  -89.5  -1731 -0.247801   3961142  0.230196    95  0.165033  0.0000 0.000746 0.000826 0.003140 -0.050547  0.165042 -0.134589  35.7800907619  -89.5191506202    95.16503
TN49 16FEB10 2016.1095 57428 1883 3  -89.5  -1731 -0.248213   3961142  0.229077    95  0.167346  0.0000 0.000751 0.000813 0.003100 -0.058438  0.143309 -0.178573  35.7800907518  -89.5191506252    95.16735
TN49 16FEB11 2016.1123 57429 1883 4  -89.5  -1731 -0.247901   3961142  0.230018    95  0.161066  0.0000 0.000727 0.000816 0.002956 -0.017872  0.072831 -0.124444  35.7800907602  -89.5191506222    95.16107
TN49 16FEB12 2016.1150 57430 1883 5  -89.5  -1731 -0.248806   3961142  0.230968    95  0.166199  0.0000 0.000746 0.000832 0.003081 -0.054470  0.094340 -0.151176  35.7800907688  -89.5191506326    95.16620
TN49 16FEB13 2016.1177 57431 1883 6  -89.5  -1731 -0.246907   3961142  0.229737    95  0.160186  0.0000 0.000753 0.000847 0.003183 -0.066359  0.103811 -0.143979  35.7800907576  -89.5191506120    95.16019
TN49 16FEB14 2016.1205 57432 1884 0  -89.5  -1731 -0.247604   3961142  0.228564    95  0.160405  0.0000 0.000733 0.000842 0.003060 -0.072340  0.119534 -0.135516  35.7800907470  -89.5191506202    95.16041
TN49 16FEB15 2016.1232 57433 1884 1  -89.5  -1731 -0.249033   3961142  0.230625    95  0.171764  0.0000 0.000737 0.000845 0.003139 -0.039609  0.066542 -0.121615  35.7800907656  -89.5191506364    95.17176
TN49 16FEB16 2016.1259 57434 1884 2  -89.5  -1731 -0.248296   3961142  0.231264    95  0.166162  0.0000 0.000757 0.000837 0.003138 -0.068847  0.142658 -0.168755  35.7800907713  -89.5191506286    95.16616
TN49 16FEB17 2016.1287 57435 1884 3  -89.5  -1731 -0.246602   3961142  0.231237    95  0.167189  0.0000 0.000746 0.000845 0.003098 -0.031933  0.121711 -0.144508  35.7800907710  -89.5191506103    95.16719
TN49 16FEB18 2016.1314 57436 1884 4  -89.5  -1731 -0.246650   3961142  0.231247    95  0.162491  0.0000 0.000741 0.000844 0.003139 -0.072021  0.101465 -0.167054  35.7800907711  -89.5191506113    95.16249
TN49 16FEB19 2016.1342 57437 1884 5  -89.5  -1731 -0.246222   3961142  0.229246    95  0.167643  0.0000 0.000746 0.000842 0.003193 -0.047193  0.146107 -0.146733  35.7800907530  -89.5191506070    95.16764
TN49 16FEB20 2016.1369 57438 1884 6  -89.5  -1731 -0.248734   3961142  0.230702    95  0.165782  0.0000 0.000734 0.000833 0.003050 -0.043226  0.120514 -0.112634  35.7800907661  -89.5191506352    95.16578
TN49 16FEB21 2016.1396 57439 1885 0  -89.5  -1731 -0.248972   3961142  0.231579    95  0.171802  0.0000 0.000757 0.000836 0.003176 -0.074914  0.163114 -0.150821  35.7800907740  -89.5191506382    95.17180
TN49 16FEB22 2016.1424 57440 1885 1  -89.5  -1731 -0.248475   3961142  0.232488    95  0.170564  0.0000 0.000742 0.000828 0.003113 -0.035569  0.137529 -0.122537  35.7800907821  -89.5191506332    95.17056
TN49 16FEB23 2016.1451 57441 1885 2  -89.5  -1731 -0.246706   3961142  0.231243    95  0.169794  0.0000 0.000738 0.000831 0.003088 -0.053946  0.116721 -0.172966  35.7800907709  -89.5191506140    95.16979
TN49 16FEB24 2016.1478 57442 1885 3  -89.5  -1731 -0.248669   3961142  0.231925    95  0.165954  0.0000 0.000730 0.000831 0.003023 -0.015412  0.068049 -0.133539  35.7800907770  -89.5191506361    95.16595
TN49 16FEB25 2016.1506 57443 1885 4  -89.5  -1731 -0.250214   3961142  0.231586    95  0.162138  0.0000 0.000743 0.000832 0.003138 -0.073375  0.129356 -0.159676  35.7800907739  -89.5191506537    95.16214
TN49 16FEB26 2016.1533 57444 1885 5  -89.5  -1731 -0.247979   3961142  0.230141    95  0.163000  0.0000 0.000767 0.000837 0.003143 -0.063554  0.118797 -0.142768  35.7800907609  -89.5191506293    95.16300
TN49 16FEB27 2016.1561 57445 1885 6  -89.5  -1731 -0.247298   3961142  0.229902    95  0.160673  0.0000 0.000726 0.000829 0.003054 -0.055097  0.121138 -0.177302  35.7800907587  -89.5191506222    95.16067
TN49 16FEB28 2016.1588 57446 1886 0  -89.5  -1731 -0.247690   3961142  0.228668    95  0.166277  0.0000 0.000763 0.000838 0.003142 -0.076642  0.120884 -0.180513  35.7800907475  -89.5191506270    95.16628
TN49 16FEB29 2016.1615 57447 1886 1  -89.5  -1731 -0.247048   3961142  0.230847    95  0.164378  0.0000 0.000747 0.000826 0.003061 -0.060104  0.079335 -0.178486  35.7800907671  -89.5191506203    95.16438
TN49 16MAR01 2016.1643 57448 1886 2  -89.5  -1731 -0.246966   3961142  0.229647    95  0.167515  0.0000 0.000751 0.000849 0.003162 -0.071799  0.101568 -0.171012  35.7800907563  -89.5191506198    95.16752
TN49 16MAR02 2016.1670 57449 1886 3  -89.5  -1731 -0.248096   3961142  0.230351    95  0.157833  0.0000 0.000738 0.000840 0.003114 -0.076389  0.148676 -0.169927  35.7800907626  -89.5191506327    95.15783
TN49 16MAR03 2016.1697 57450 1886 4  -89.5  -1731 -0.248291   3961142  0.230648    95  0.161908  0.0000 0.000745 0.000833 0.003124 -0.024887  0.083543 -0.132395  35.7800907652  -89.5191506353    95.16191
TN49 16MAR04 2016.1725 57451 1886 5  -89.5  -1731 -0.248448   3961142  0.230757    95  0.162744  0.0000 0.000756 0.000874 0.003226 -0.049866  0.124540 -0.163204  35.7800907662  -89.5191506375    95.16274
TN49 16MAR05 2016.1752 57452 1886 6  -89.5  -1731 -0.247943   3961142  0.229917    95  0.159694  0.0000 0.000746 0.000843 0.003167 -0.058383  0.123515 -0.128736  35.7800907586  -89.5191506323    95.15969
TN49 16MAR06 2016.1780 57453 1887 0  -89.5  -1731 -0.247626   3961142  0.229626    95  0.160718  0.0000 0.000757 0.000863 0.003212 -0.068567  0.098605 -0.208656  35.7800907559  -89.5191506292    95.16072
TN49 16MAR07 2016.1807 57454 1887 1  -89.5  -1731 -0.244743   3961142  0.228345    95  0.169899  0.0000 0.000784 0.000863 0.003289 -0.082574  0.147777 -0.135079  35.7800907443  -89.5191505978    95.16990
TN49 16MAR08 2016.1834 57455 1887 2  -89.5  -1731 -0.246120   3961142  0.227560    95  0.170832  0.0000 0.000792 0.000882 0.003337 -0.107380  0.197195 -0.155064  35.7800907372  -89.5191506134    95.17083
TN49 16MAR09 2016.1862 57456 1887 3  -89.5  -1731 -0.245519   3961142  0.228960    95  0.174593  0.0000 0.000765 0.000882 0.003265 -0.059656  0.150435 -0.145544  35.7800907498  -89.5191506072    95.17459
TN49 16MAR10 2016.1889 57457 1887 4  -89.5  -1731 -0.246168   3961142  0.228403    95  0.166108  0.0000 0.000730 0.000854 0.003112 -0.062449  0.102287 -0.110426  35.7800907448  -89.5191506148    95.16611
TN49 16MAR11 2016.1916 57458 1887 5  -89.5  -1731 -0.247496   3961142  0.231080    95  0.161053  0.0000 0.000747 0.000854 0.003264 -0.056799  0.121520 -0.156946  35.7800907689  -89.5191506299    95.16105
TN49 16MAR12 2016.1944 57459 1887 6  -89.5  -1731 -0.246844   3961142  0.230401    95  0.159157  0.0000 0.000771 0.000853 0.003194 -0.089827  0.161934 -0.163999  35.7800907627  -89.5191506231    95.15916
TN49 16MAR13 2016.1971 57460 1888 0  -89.5  -1731 -0.248161   3961142  0.229575    95  0.162208  0.0000 0.000722 0.000825 0.003068 -0.068406  0.119500 -0.144632  35.7800907552  -89.5191506381    95.16221
TN49 16MAR14 2016.1999 57461 1888 1  -89.5  -1731 -0.248454   3961142  0.228575    95  0.168798  0.0000 0.000743 0.000850 0.003144 -0.106192  0.176841 -0.139084  35.7800907462  -89.5191506418    95.16880
